Date,XLF 30d,Total Jobs 30d,SPY 30d,XLK 30d,XLP 30d,VNQ 30d,VNQ next 30d
6/18/10,-0.04551404,0.00124315,-0.03347005,-0.02665241,-0.01956083,-0.02313027,0.02109112
6/21/10,-0.04197543,0.00124315,-0.03093557,-0.02421039,-0.01777918,-0.02132530,0.02422002
6/22/10,-0.03892108,0.00124315,-0.02879861,-0.02216823,-0.01619518,-0.02000988,0.02761734
6/23/10,-0.03572746,0.00124315,-0.02657138,-0.02012133,-0.01435802,-0.01834992,0.03057058
6/24/10,-0.03310807,0.00124315,-0.02472903,-0.01849336,-0.01269364,-0.01733490,0.03363578
6/25/10,-0.03043108,0.00124315,-0.02293603,-0.01699360,-0.01105168,-0.01614661,0.03635243
6/28/10,-0.02812981,0.00000000,-0.02129373,-0.01562916,-0.00941592,-0.01527917,0.03871442
6/29/10,-0.02571607,0.00110282,-0.01963967,-0.01438696,-0.00777755,-0.01424090,0.04084789
6/30/10,-0.02320356,0.00110282,-0.01782338,-0.01291454,-0.00605479,-0.01298595,0.04222476
7/1/10,-0.02060964,0.00110282,-0.01596298,-0.01142331,-0.00424606,-0.01153163,0.04319647
7/2/10,-0.01768457,0.00110282,-0.01378127,-0.00960445,-0.00225983,-0.00959329,0.04327859
7/6/10,-0.01469390,0.00110282,-0.01150508,-0.00764759,-0.00017353,-0.00759499,0.04305275
7/7/10,-0.01178469,0.00110282,-0.00919549,-0.00563308,0.00187998,-0.00532593,0.04233085
7/8/10,-0.00902691,0.00110282,-0.00694275,-0.00359808,0.00395718,-0.00314414,0.04144102
7/9/10,-0.00642887,0.00110282,-0.00475674,-0.00161629,0.00590407,-0.00097683,0.04036319
7/12/10,-0.00438924,0.00110282,-0.00288658,0.00007178,0.00767131,0.00090121,0.03935637
7/13/10,-0.00234903,0.00110282,-0.00089340,0.00184252,0.00953025,0.00307467,0.03835899
7/14/10,-0.00081929,0.00110282,0.00078924,0.00333388,0.01112336,0.00499908,0.03721288
7/15/10,0.00045077,0.00110282,0.00243467,0.00474090,0.01266475,0.00712708,0.03598457
7/16/10,0.00154614,0.00110282,0.00402963,0.00601850,0.01415141,0.00939410,0.03470336
7/19/10,0.00261914,0.00110282,0.00568049,0.00735430,0.01549424,0.01189670,0.03311704
7/20/10,0.00367420,0.00110282,0.00743970,0.00879663,0.01693106,0.01476143,0.03145907
7/21/10,0.00473498,0.00110282,0.00918574,0.01011601,0.01817217,0.01773926,0.02982844
7/22/10,0.00592665,0.00110282,0.01110906,0.01163568,0.01941298,0.02109112,0.02834201
7/23/10,0.00684524,0.00110282,0.01281039,0.01290481,0.02039533,0.02422002,0.02710747
7/26/10,0.00776516,0.00110282,0.01458800,0.01422289,0.02134554,0.02761734,0.02604791
7/27/10,0.00831999,0.00110282,0.01607375,0.01527201,0.02197556,0.03057058,0.02538387
7/28/10,0.00887179,0.00000000,0.01751210,0.01620157,0.02249878,0.03363578,0.02486276
7/29/10,0.00903841,0.00000000,0.01864635,0.01688626,0.02278427,0.03635243,0.02457142
7/30/10,0.00879839,0.00107609,0.01942070,0.01713678,0.02282052,0.03871442,0.02471698
8/2/10,0.00837497,0.00107609,0.01999247,0.01718133,0.02272684,0.04084789,0.02496701
8/3/10,0.00717463,0.00107609,0.01990391,0.01658819,0.02224028,0.04222476,0.02555374
8/4/10,0.00560394,0.00107609,0.01946326,0.01555562,0.02156463,0.04319647,0.02626777
8/5/10,0.00341018,0.00107609,0.01843278,0.01399171,0.02054898,0.04327859,0.02743654
8/6/10,0.00097593,0.00107609,0.01707694,0.01199324,0.01935811,0.04305275,0.02873296
8/9/10,-0.00179818,0.00107609,0.01543752,0.00978288,0.01808673,0.04233085,0.03026415
8/10/10,-0.00444720,0.00107609,0.01369790,0.00735456,0.01678561,0.04144102,0.03187075
8/11/10,-0.00709631,0.00107609,0.01185207,0.00492690,0.01539615,0.04036319,0.03332591
8/12/10,-0.00948517,0.00107609,0.01017983,0.00266371,0.01418170,0.03935637,0.03479916
8/13/10,-0.01149102,0.00107609,0.00858101,0.00053223,0.01302954,0.03835899,0.03605437
8/16/10,-0.01336192,0.00107609,0.00703724,-0.00140887,0.01189319,0.03721288,0.03714579
8/17/10,-0.01503551,0.00107609,0.00551912,-0.00327396,0.01088134,0.03598457,0.03841186
8/18/10,-0.01649779,0.00107609,0.00410692,-0.00491834,0.00993087,0.03470336,0.03928496
8/19/10,-0.01802059,0.00107609,0.00261532,-0.00654672,0.00899381,0.03311704,0.04026888
8/20/10,-0.01941136,0.00107609,0.00116232,-0.00807834,0.00817817,0.03145907,0.04099582
8/23/10,-0.02057054,0.00107609,-0.00009183,-0.00928871,0.00743680,0.02982844,0.04179285
8/24/10,-0.02143422,0.00107609,-0.00114123,-0.01020090,0.00692654,0.02834201,0.04226004
8/25/10,-0.02189766,0.00107609,-0.00185024,-0.01068668,0.00662927,0.02710747,0.04260699
8/26/10,-0.02199699,0.00107609,-0.00225894,-0.01078759,0.00655467,0.02604791,0.04278018
8/27/10,-0.02152596,0.00000000,-0.00215891,-0.01025873,0.00678355,0.02538387,0.04278272
8/30/10,-0.02073352,0.00097778,-0.00182025,-0.00938200,0.00724524,0.02486276,0.04272255
8/31/10,-0.01955041,0.00097778,-0.00109421,-0.00806450,0.00793006,0.02457142,0.04259875
9/1/10,-0.01771035,0.00097778,0.00012867,-0.00617139,0.00891747,0.02471698,0.04256110
9/2/10,-0.01564952,0.00097778,0.00164416,-0.00384928,0.01005646,0.02496701,0.04248802
9/3/10,-0.01299183,0.00097778,0.00361555,-0.00101680,0.01144661,0.02555374,0.04239117
9/7/10,-0.01017035,0.00097778,0.00587578,0.00224944,0.01293946,0.02626777,0.04228481
9/8/10,-0.00686771,0.00097778,0.00858063,0.00592913,0.01463433,0.02743654,0.04217763
9/9/10,-0.00333799,0.00097778,0.01156641,0.01008062,0.01647107,0.02873296,0.04194003
9/10/10,0.00035862,0.00097778,0.01475464,0.01442046,0.01840918,0.03026415,0.04165394
9/13/10,0.00404926,0.00097778,0.01807298,0.01900578,0.02035706,0.03187075,0.04121161
9/14/10,0.00747585,0.00097778,0.02138398,0.02363957,0.02230635,0.03332591,0.04064409
9/15/10,0.01071838,0.00097778,0.02470606,0.02831376,0.02426375,0.03479916,0.04017383
9/16/10,0.01380814,0.00097778,0.02794294,0.03289948,0.02608789,0.03605437,0.03942043
9/17/10,0.01640729,0.00097778,0.03101577,0.03724749,0.02783190,0.03714579,0.03882500
9/20/10,0.01907154,0.00097778,0.03419573,0.04171265,0.02962186,0.03841186,0.03790769
9/21/10,0.02126001,0.00097778,0.03713163,0.04589652,0.03122793,0.03928496,0.03689143
9/22/10,0.02340243,0.00097778,0.04001695,0.04998382,0.03282162,0.04026888,0.03576335
9/23/10,0.02515211,0.00097778,0.04267221,0.05381695,0.03422914,0.04099582,0.03452146
9/24/10,0.02674341,0.00097778,0.04517436,0.05740315,0.03558207,0.04179285,0.03309350
9/27/10,0.02787066,0.00097778,0.04726213,0.06053883,0.03663071,0.04226004,0.03160512
9/28/10,0.02859500,0.00000000,0.04903822,0.06322658,0.03757957,0.04260699,0.02997218
9/29/10,0.02898251,0.00132155,0.05050383,0.06552011,0.03826061,0.04278018,0.02825484
9/30/10,0.02892128,0.00132155,0.05151718,0.06733983,0.03867532,0.04278272,0.02639648
10/1/10,0.02850287,0.00132155,0.05231097,0.06880749,0.03899184,0.04272255,0.02433112
10/4/10,0.02788343,0.00132155,0.05279677,0.06993745,0.03909554,0.04259875,0.02217378
10/5/10,0.02708051,0.00132155,0.05318103,0.07088022,0.03916214,0.04256110,0.01961586
10/6/10,0.02616686,0.00132155,0.05328676,0.07144998,0.03904998,0.04248802,0.01692228
10/7/10,0.02501345,0.00132155,0.05317152,0.07187002,0.03885508,0.04239117,0.01392153
10/8/10,0.02379887,0.00132155,0.05294135,0.07203273,0.03855080,0.04228481,0.01097795
10/11/10,0.02260448,0.00132155,0.05252965,0.07198766,0.03816637,0.04217763,0.00790063
10/12/10,0.02126492,0.00132155,0.05190918,0.07162948,0.03768152,0.04194003,0.00488263
10/13/10,0.01999452,0.00132155,0.05117445,0.07105189,0.03707059,0.04165394,0.00202661
10/14/10,0.01879224,0.00132155,0.05029261,0.07021837,0.03638209,0.04121161,-0.00078191
10/15/10,0.01757826,0.00132155,0.04928567,0.06918647,0.03558082,0.04064409,-0.00317628
10/18/10,0.01681769,0.00132155,0.04830425,0.06806134,0.03476242,0.04017383,-0.00542317
10/19/10,0.01599696,0.00132155,0.04716196,0.06668829,0.03384771,0.03942043,-0.00728509
10/20/10,0.01550121,0.00132155,0.04611419,0.06532782,0.03291844,0.03882500,-0.00892879
10/21/10,0.01496808,0.00132155,0.04493574,0.06378577,0.03194345,0.03790769,-0.01032034
10/22/10,0.01458990,0.00132155,0.04370116,0.06212169,0.03084889,0.03689143,-0.01125355
10/25/10,0.01431678,0.00132155,0.04249998,0.06044502,0.02974787,0.03576335,-0.01198561
10/26/10,0.01407049,0.00132155,0.04127279,0.05872173,0.02862462,0.03452146,-0.01241181
10/27/10,0.01397272,0.00000000,0.04003901,0.05695829,0.02741862,0.03309350,-0.01260169
10/28/10,0.01390038,0.00000000,0.03884977,0.05518156,0.02625808,0.03160512,-0.01252484
10/29/10,0.01401825,0.00148641,0.03779351,0.05346069,0.02514830,0.02997218,-0.01230246
11/1/10,0.01430276,0.00148641,0.03671254,0.05171003,0.02392005,0.02825484,-0.01184048
11/2/10,0.01461160,0.00148641,0.03573806,0.04994155,0.02281129,0.02639648,-0.01125920
11/3/10,0.01490490,0.00148641,0.03466831,0.04801275,0.02150872,0.02433112,-0.01029373
11/4/10,0.01534484,0.00148641,0.03371187,0.04610999,0.02035117,0.02217378,-0.00908395
11/5/10,0.01565738,0.00148641,0.03257548,0.04392351,0.01898895,0.01961586,-0.00756526
11/8/10,0.01584207,0.00148641,0.03138986,0.04159190,0.01766784,0.01692228,-0.00579403
11/9/10,0.01587784,0.00148641,0.03017154,0.03919649,0.01629391,0.01392153,-0.00364038
11/10/10,0.01605712,0.00148641,0.02894725,0.03664597,0.01492414,0.01097795,-0.00130420
11/11/10,0.01610957,0.00148641,0.02774571,0.03415242,0.01364199,0.00790063,0.00126481
11/12/10,0.01614300,0.00148641,0.02656345,0.03163253,0.01236377,0.00488263,0.00393614
11/15/10,0.01629814,0.00148641,0.02555042,0.02931663,0.01122059,0.00202661,0.00660527
11/16/10,0.01630506,0.00148641,0.02458861,0.02715297,0.01021102,-0.00078191,0.00926959
11/17/10,0.01650040,0.00148641,0.02383643,0.02523397,0.00930043,-0.00317628,0.01179125
11/18/10,0.01671296,0.00148641,0.02318774,0.02351453,0.00851583,-0.00542317,0.01424819
11/19/10,0.01702868,0.00148641,0.02268454,0.02196395,0.00787358,-0.00728509,0.01645276
11/22/10,0.01738562,0.00148641,0.02230233,0.02059840,0.00735474,-0.00892879,0.01857278
11/23/10,0.01784720,0.00148641,0.02195787,0.01932439,0.00687642,-0.01032034,0.02047253
11/24/10,0.01870377,0.00148641,0.02194305,0.01832737,0.00667780,-0.01125355,0.02227385
11/26/10,0.01962307,0.00148641,0.02197447,0.01746011,0.00653804,-0.01198561,0.02388251
11/29/10,0.02083683,0.00125965,0.02225025,0.01679433,0.00659486,-0.01241181,0.02526653
11/30/10,0.02219519,0.00125965,0.02256735,0.01628738,0.00674746,-0.01260169,0.02669441
12/1/10,0.02374020,0.00125965,0.02313080,0.01601115,0.00709640,-0.01252484,0.02782817
12/2/10,0.02545145,0.00125965,0.02365918,0.01587245,0.00746562,-0.01230246,0.02907448
12/3/10,0.02726165,0.00125965,0.02431565,0.01590105,0.00803954,-0.01184048,0.03019809
12/6/10,0.02896778,0.00125965,0.02499355,0.01615640,0.00860643,-0.01125920,0.03136745
12/7/10,0.03098609,0.00125965,0.02586748,0.01657144,0.00940758,-0.01029373,0.03246580
12/8/10,0.03320882,0.00125965,0.02682500,0.01730468,0.01026464,-0.00908395,0.03342641
12/9/10,0.03537166,0.00125965,0.02789892,0.01813407,0.01120739,-0.00756526,0.03429987
12/10/10,0.03779934,0.00125965,0.02911097,0.01929286,0.01222488,-0.00579403,0.03509302
12/13/10,0.04029379,0.00125965,0.03037545,0.02053634,0.01324423,-0.00364038,0.03573800
12/14/10,0.04300848,0.00125965,0.03177014,0.02202544,0.01434714,-0.00130420,0.03625253
12/15/10,0.04553192,0.00125965,0.03311393,0.02348505,0.01538514,0.00126481,0.03656581
12/16/10,0.04815764,0.00125965,0.03447388,0.02504680,0.01634893,0.00393614,0.03681637
12/17/10,0.05073067,0.00125965,0.03569678,0.02647407,0.01723667,0.00660527,0.03703369
12/20/10,0.05319217,0.00125965,0.03682711,0.02777597,0.01800038,0.00926959,0.03718707
12/21/10,0.05550134,0.00125965,0.03786463,0.02907150,0.01862294,0.01179125,0.03749216
12/22/10,0.05769626,0.00125965,0.03876433,0.03019913,0.01919720,0.01424819,0.03768645
12/23/10,0.05950503,0.00125965,0.03956341,0.03129156,0.01968549,0.01645276,0.03789842
12/27/10,0.06114855,0.00125965,0.04018197,0.03229793,0.01995071,0.01857278,0.03800436
12/28/10,0.06235298,0.00000000,0.04067492,0.03316247,0.02015949,0.02047253,0.03829788
12/29/10,0.06333158,0.00000000,0.04099416,0.03405123,0.02013318,0.02227385,0.03839240
12/30/10,0.06393861,0.00083883,0.04120516,0.03479069,0.01999173,0.02388251,0.03846593
12/31/10,0.06408000,0.00083883,0.04112031,0.03539257,0.01959001,0.02526653,0.03871991
1/3/11,0.06402818,0.00083883,0.04106540,0.03593926,0.01913904,0.02669441,0.03873553
1/4/11,0.06362477,0.00083883,0.04082731,0.03641053,0.01850169,0.02782817,0.03879599
1/5/11,0.06315598,0.00083883,0.04059445,0.03678701,0.01782630,0.02907448,0.03871110
1/6/11,0.06235545,0.00083883,0.04028523,0.03718055,0.01702158,0.03019809,0.03840032
1/7/11,0.06135549,0.00083883,0.03993694,0.03737902,0.01620751,0.03136745,0.03790424
1/10/11,0.06041757,0.00083883,0.03954968,0.03763501,0.01533945,0.03246580,0.03712733
1/11/11,0.05912925,0.00083883,0.03910837,0.03776426,0.01443532,0.03342641,0.03618837
1/12/11,0.05792917,0.00083883,0.03865983,0.03787254,0.01351484,0.03429987,0.03502623
1/13/11,0.05643210,0.00083883,0.03809634,0.03782754,0.01255066,0.03509302,0.03377200
1/14/11,0.05500311,0.00083883,0.03757639,0.03784940,0.01163430,0.03573800,0.03230662
1/18/11,0.05333982,0.00083883,0.03699318,0.03768995,0.01072819,0.03625253,0.03071329
1/19/11,0.05160327,0.00083883,0.03640991,0.03756039,0.00981600,0.03656581,0.02903259
1/20/11,0.04972479,0.00083883,0.03578049,0.03733391,0.00897971,0.03681637,0.02730882
1/21/11,0.04793593,0.00083883,0.03522899,0.03708975,0.00817404,0.03703369,0.02535060
1/24/11,0.04602554,0.00083883,0.03472489,0.03694678,0.00740684,0.03718707,0.02339420
1/25/11,0.04434179,0.00083883,0.03424905,0.03669512,0.00667804,0.03749216,0.02142683
1/26/11,0.04245733,0.00083883,0.03378207,0.03637603,0.00604884,0.03768645,0.01931306
1/27/11,0.04086359,0.00083883,0.03333119,0.03601103,0.00539438,0.03789842,0.01714545
1/28/11,0.03916768,0.00113303,0.03291322,0.03554580,0.00489568,0.03800436,0.01518909
1/31/11,0.03773296,0.00113303,0.03262698,0.03511082,0.00453381,0.03829788,0.01316352
2/1/11,0.03629498,0.00113303,0.03232845,0.03458984,0.00437194,0.03839240,0.01119670
2/2/11,0.03484973,0.00113303,0.03198730,0.03391763,0.00423232,0.03846593,0.00932898
2/3/11,0.03366145,0.00113303,0.03178106,0.03323760,0.00434674,0.03871991,0.00742211
2/4/11,0.03242507,0.00113303,0.03147047,0.03242290,0.00450774,0.03873553,0.00556771
2/7/11,0.03118566,0.00113303,0.03108418,0.03136043,0.00475201,0.03879599,0.00389297
2/8/11,0.03011937,0.00113303,0.03068926,0.03027109,0.00502429,0.03871110,0.00226462
2/9/11,0.02877771,0.00113303,0.03010672,0.02892158,0.00530674,0.03840032,0.00099325
2/10/11,0.02740886,0.00113303,0.02938339,0.02734731,0.00550977,0.03790424,-0.00007927
2/11/11,0.02589378,0.00113303,0.02849825,0.02557604,0.00569465,0.03712733,-0.00086119
2/14/11,0.02425244,0.00113303,0.02753344,0.02364347,0.00583298,0.03618837,-0.00135907
2/15/11,0.02240675,0.00113303,0.02631040,0.02138925,0.00595117,0.03502623,-0.00151209
2/16/11,0.02051197,0.00113303,0.02507126,0.01910235,0.00603286,0.03377200,-0.00145950
2/17/11,0.01840164,0.00113303,0.02362112,0.01654449,0.00609647,0.03230662,-0.00109643
2/18/11,0.01638878,0.00113303,0.02212465,0.01394579,0.00612355,0.03071329,-0.00043648
2/22/11,0.01412351,0.00113303,0.02050043,0.01126607,0.00615894,0.02903259,0.00054949
2/23/11,0.01206718,0.00113303,0.01888553,0.00851812,0.00620247,0.02730882,0.00175207
2/24/11,0.00984967,0.00113303,0.01720330,0.00579869,0.00629064,0.02535060,0.00322302
2/25/11,0.00767688,0.00289404,0.01553728,0.00312414,0.00638876,0.02339420,0.00504501
2/28/11,0.00545211,0.00175901,0.01390606,0.00051286,0.00659455,0.02142683,0.00685823
3/1/11,0.00328744,0.00175901,0.01219057,-0.00208951,0.00675535,0.01931306,0.00881965
3/2/11,0.00103669,0.00175901,0.01045723,-0.00466391,0.00687282,0.01714545,0.01093270
3/3/11,-0.00108029,0.00175901,0.00881169,-0.00719400,0.00704261,0.01518909,0.01298338
3/4/11,-0.00319270,0.00175901,0.00711364,-0.00968316,0.00713962,0.01316352,0.01514834
3/7/11,-0.00522638,0.00175901,0.00540902,-0.01211223,0.00713660,0.01119670,0.01742731
3/8/11,-0.00714543,0.00175901,0.00382325,-0.01442426,0.00715973,0.00932898,0.01972425
3/9/11,-0.00900863,0.00175901,0.00229298,-0.01652077,0.00712840,0.00742211,0.02216286
3/10/11,-0.01093809,0.00175901,0.00079517,-0.01851077,0.00707852,0.00556771,0.02471029
3/11/11,-0.01252242,0.00175901,-0.00046466,-0.02020979,0.00710768,0.00389297,0.02723290
3/14/11,-0.01410603,0.00175901,-0.00160846,-0.02161321,0.00718156,0.00226462,0.02978542
3/15/11,-0.01546895,0.00175901,-0.00249486,-0.02276630,0.00742496,0.00099325,0.03223349
3/16/11,-0.01648610,0.00175901,-0.00314300,-0.02354500,0.00785771,-0.00007927,0.03450027
3/17/11,-0.01726425,0.00175901,-0.00346490,-0.02388604,0.00842891,-0.00086119,0.03660194
3/18/11,-0.01775065,0.00175901,-0.00359240,-0.02392560,0.00921717,-0.00135907,0.03857396
3/21/11,-0.01801952,0.00175901,-0.00334165,-0.02344446,0.01015827,-0.00151209,0.04027676
3/22/11,-0.01810508,0.00175901,-0.00295379,-0.02271743,0.01119956,-0.00145950,0.04170327
3/23/11,-0.01793648,0.00175901,-0.00231656,-0.02167463,0.01235909,-0.00109643,0.04285280
3/24/11,-0.01767275,0.00175901,-0.00149777,-0.02035421,0.01364462,-0.00043648,0.04363136
3/25/11,-0.01724195,0.00000000,-0.00051925,-0.01886920,0.01499343,0.00054949,0.04420350
3/28/11,-0.01663078,0.00000000,0.00052898,-0.01726496,0.01641360,0.00175207,0.04423271
3/29/11,-0.01599933,0.00000000,0.00172622,-0.01545032,0.01789471,0.00322302,0.04414545
3/30/11,-0.01521951,0.00197031,0.00300193,-0.01361024,0.01940265,0.00504501,0.04368623
3/31/11,-0.01447044,0.00197031,0.00422511,-0.01171605,0.02094464,0.00685823,0.04296330
4/1/11,-0.01368357,0.00197031,0.00551934,-0.00971324,0.02246737,0.00881965,0.04221364
4/4/11,-0.01289636,0.00197031,0.00686935,-0.00758242,0.02408061,0.01093270,0.04119664
4/5/11,-0.01219733,0.00197031,0.00822187,-0.00538585,0.02570954,0.01298338,0.04002545
4/6/11,-0.01153424,0.00197031,0.00955392,-0.00305921,0.02732780,0.01514834,0.03862856
4/7/11,-0.01089165,0.00197031,0.01095891,-0.00065097,0.02906039,0.01742731,0.03693059
4/8/11,-0.01032238,0.00197031,0.01228678,0.00171883,0.03073803,0.01972425,0.03504689
4/11/11,-0.00982579,0.00197031,0.01362939,0.00417009,0.03249277,0.02216286,0.03275409
4/12/11,-0.00938328,0.00197031,0.01493277,0.00649576,0.03426403,0.02471029,0.03031435
4/13/11,-0.00899729,0.00197031,0.01616792,0.00885467,0.03595902,0.02723290,0.02766963
4/14/11,-0.00875940,0.00197031,0.01728341,0.01100553,0.03755861,0.02978542,0.02491852
4/15/11,-0.00857868,0.00197031,0.01827851,0.01300267,0.03905153,0.03223349,0.02206783
4/18/11,-0.00860131,0.00197031,0.01909595,0.01480614,0.04032896,0.03450027,0.01914438
4/19/11,-0.00864453,0.00197031,0.01971299,0.01633731,0.04146582,0.03660194,0.01617408
4/20/11,-0.00890834,0.00197031,0.02021799,0.01766476,0.04249726,0.03857396,0.01326400
4/21/11,-0.00913852,0.00197031,0.02048114,0.01864088,0.04336104,0.04027676,0.01036758
4/25/11,-0.00962721,0.00197031,0.02053563,0.01931273,0.04404009,0.04170327,0.00756569
4/26/11,-0.01019079,0.00197031,0.02043197,0.01978606,0.04463211,0.04285280,0.00479107
4/27/11,-0.01086664,0.00197031,0.02014682,0.02000514,0.04507601,0.04363136,0.00229960
4/28/11,-0.01156419,0.00000000,0.01971483,0.02005574,0.04538185,0.04420350,-0.00018840
4/29/11,-0.01257547,0.00319065,0.01906016,0.01989517,0.04555260,0.04423271,-0.00232844
5/2/11,-0.01366196,0.00319065,0.01831910,0.01958669,0.04550039,0.04414545,-0.00420901
5/3/11,-0.01482827,0.00319065,0.01735315,0.01904739,0.04530397,0.04368623,-0.00594061
5/4/11,-0.01616408,0.00319065,0.01631370,0.01837338,0.04493917,0.04296330,-0.00735631
5/5/11,-0.01753798,0.00319065,0.01516236,0.01750571,0.04438940,0.04221364,-0.00867726
5/6/11,-0.01898867,0.00319065,0.01393037,0.01639754,0.04372536,0.04119664,-0.00961395
5/9/11,-0.02042592,0.00319065,0.01259876,0.01508903,0.04290384,0.04002545,-0.01037767
5/10/11,-0.02190375,0.00319065,0.01115988,0.01357164,0.04191320,0.03862856,-0.01077993
5/11/11,-0.02342037,0.00319065,0.00952894,0.01170218,0.04069692,0.03693059,-0.01068635
5/12/11,-0.02487044,0.00319065,0.00789942,0.00979306,0.03941243,0.03504689,-0.01049240
5/13/11,-0.02652391,0.00319065,0.00600052,0.00746931,0.03778032,0.03275409,-0.00977626
5/16/11,-0.02799473,0.00319065,0.00407151,0.00509155,0.03604797,0.03031435,-0.00883600
5/17/11,-0.02965221,0.00319065,0.00201079,0.00250866,0.03411566,0.02766963,-0.00759617
5/18/11,-0.03125975,0.00319065,-0.00010758,-0.00017408,0.03210486,0.02491852,-0.00608121
5/19/11,-0.03292836,0.00319065,-0.00229932,-0.00298404,0.02992430,0.02206783,-0.00438323
5/20/11,-0.03464044,0.00319065,-0.00456931,-0.00587464,0.02762625,0.01914438,-0.00248190
5/23/11,-0.03639120,0.00319065,-0.00681826,-0.00869805,0.02523720,0.01617408,-0.00042256
5/24/11,-0.03811155,0.00319065,-0.00909960,-0.01163756,0.02274753,0.01326400,0.00186274
5/25/11,-0.03976277,0.00319065,-0.01131461,-0.01439515,0.02013187,0.01036758,0.00427612
5/26/11,-0.04143481,0.00319065,-0.01343865,-0.01703883,0.01746779,0.00756569,0.00675440
5/27/11,-0.04294366,0.00190557,-0.01554127,-0.01968631,0.01473795,0.00479107,0.00925762
5/31/11,-0.04427942,0.00190557,-0.01742396,-0.02205606,0.01200908,0.00229960,0.01166708
6/1/11,-0.04548849,0.00190557,-0.01924741,-0.02441452,0.00929022,-0.00018840,0.01372001
6/2/11,-0.04649283,0.00190557,-0.02077234,-0.02650344,0.00662302,-0.00232844,0.01547036
6/3/11,-0.04703959,0.00190557,-0.02209529,-0.02838819,0.00414009,-0.00420901,0.01642606
6/6/11,-0.04739729,0.00190557,-0.02312934,-0.02997409,0.00183189,-0.00594061,0.01738921
6/7/11,-0.04747143,0.00190557,-0.02395548,-0.03127950,-0.00034256,-0.00735631,0.01738353
6/8/11,-0.04726054,0.00190557,-0.02458898,-0.03234934,-0.00235833,-0.00867726,0.01732333
6/9/11,-0.04668976,0.00190557,-0.02488252,-0.03297558,-0.00415333,-0.00961395,0.01650927
6/10/11,-0.04599768,0.00190557,-0.02497010,-0.03330403,-0.00578660,-0.01037767,0.01543283
6/13/11,-0.04503512,0.00190557,-0.02486335,-0.03333804,-0.00731307,-0.01077993,0.01394634
6/14/11,-0.04377023,0.00190557,-0.02430626,-0.03277976,-0.00844297,-0.01068635,0.01187038
6/15/11,-0.04260101,0.00190557,-0.02369438,-0.03206561,-0.00955165,-0.01049240,0.00932626
6/16/11,-0.04100896,0.00190557,-0.02263712,-0.03075827,-0.01026342,-0.00977626,0.00625929
6/17/11,-0.03927625,0.00190557,-0.02138927,-0.02918992,-0.01087203,-0.00883600,0.00267901
6/20/11,-0.03730247,0.00190557,-0.01981605,-0.02717981,-0.01114279,-0.00759617,-0.00131568
6/21/11,-0.03503122,0.00190557,-0.01796444,-0.02472002,-0.01127230,-0.00608121,-0.00591565
6/22/11,-0.03272188,0.00190557,-0.01593333,-0.02205427,-0.01116981,-0.00438323,-0.01093798
6/23/11,-0.03010946,0.00190557,-0.01361949,-0.01883841,-0.01081089,-0.00248190,-0.01638790
6/24/11,-0.02747695,0.00190557,-0.01123854,-0.01569438,-0.01026751,-0.00042256,-0.02200359
6/27/11,-0.02467292,0.00000000,-0.00864435,-0.01210638,-0.00949064,0.00186274,-0.02795532
6/28/11,-0.02190957,0.00000000,-0.00599607,-0.00846349,-0.00856156,0.00427612,-0.03399087
6/29/11,-0.01909331,0.00212261,-0.00333339,-0.00477296,-0.00747204,0.00675440,-0.04019098
6/30/11,-0.01653249,0.00212261,-0.00075994,-0.00101600,-0.00632044,0.00925762,-0.04610524
7/1/11,-0.01396121,0.00212261,0.00171708,0.00271705,-0.00507557,0.01166708,-0.05182850
7/5/11,-0.01210407,0.00212261,0.00376680,0.00610300,-0.00406397,0.01372001,-0.05654388
7/6/11,-0.01037998,0.00212261,0.00556072,0.00933432,-0.00301861,0.01547036,-0.06109385
7/7/11,-0.00954476,0.00212261,0.00669608,0.01197502,-0.00236049,0.01642606,-0.06421375
7/8/11,-0.00891949,0.00212261,0.00763960,0.01447452,-0.00177380,0.01738921,-0.06717446
7/11/11,-0.00931157,0.00212261,0.00776005,0.01616014,-0.00167686,0.01738353,-0.06906324
7/12/11,-0.00979737,0.00212261,0.00778470,0.01776927,-0.00159421,0.01732333,-0.07080599
7/13/11,-0.01103080,0.00212261,0.00722085,0.01880671,-0.00179974,0.01650927,-0.07181416
7/14/11,-0.01251329,0.00212261,0.00628483,0.01944653,-0.00221697,0.01543283,-0.07255064
7/15/11,-0.01440425,0.00212261,0.00503032,0.01977862,-0.00272078,0.01394634,-0.07283754
7/18/11,-0.01676003,0.00212261,0.00322344,0.01942055,-0.00354159,0.01187038,-0.07262100
7/19/11,-0.01953795,0.00212261,0.00098920,0.01859108,-0.00448103,0.00932626,-0.07192606
7/20/11,-0.02279922,0.00212261,-0.00180496,0.01703159,-0.00574684,0.00625929,-0.07060959
7/21/11,-0.02658800,0.00212261,-0.00505897,0.01486829,-0.00712536,0.00267901,-0.06862934
7/22/11,-0.03086991,0.00212261,-0.00876820,0.01219778,-0.00869285,-0.00131568,-0.06615938
7/25/11,-0.03567968,0.00212261,-0.01304341,0.00869716,-0.01052782,-0.00591565,-0.06319288
7/26/11,-0.04099264,0.00212261,-0.01771989,0.00482843,-0.01251381,-0.01093798,-0.05992706
7/27/11,-0.04670574,0.00212261,-0.02277640,0.00029437,-0.01467564,-0.01638790,-0.05603758
